Motor_Current_A,Oil_Temperature_C,Line_Pressure_bar,Filter_DeltaP_bar,Vibration_RMS_mm_s,Running_Hours,Status,Label,Reason
32.81,64.98,2.69,0.138,3.33,1299.6,Warning,1,Line pressure low warning (2.4-2.8 bar)
32.62,70.58,3.15,0.079,2.3,992.2,Normal,0,None
50.01,88.32,3.09,0.045,2.29,1920.8,Normal,0,None
43.93,62.01,3.06,0.088,3.04,523.9,Normal,0,None
40.53,62.3,2.64,0.095,0.81,1890.4,Warning,1,Line pressure low warning (2.4-2.8 bar)
71.26,106.19,2.95,0.212,3.14,1185,Critical,2,Motor current critical (>70A)
35.76,101.7,3.39,0.508,7.97,4288.6,Critical,2,Service critical (>3000 hrs) - Service required
39.65,80.06,2.9,0.106,1.19,1954.7,Normal,0,None
42.97,61.19,3.05,0.027,1.58,701,Normal,0,None
38.85,81.84,3.02,0.005,1.08,745.7,Normal,0,None
32.89,76.7,2.86,0.025,1.09,1619.1,Normal,0,None
64.56,104.74,3.18,0.348,5.02,2351.8,Warning,1,Multiple parameters in warning range
33.84,92.06,3.02,0.198,2.84,1715.3,Warning,1,Oil temperature in warning range (90-105°C)
35.94,65.11,3.01,0.128,0.93,1550.1,Normal,0,None
69.1,70.15,3.15,0.04,2.02,724.6,Warning,1,Motor current in warning range (60-70A)
49.33,82.66,2.89,0.254,3.94,2769.7,Warning,1,Service interval warning (2000-3000 hrs)
36.17,74.83,3.8,0.123,4.81,2455.6,Critical,2,Line pressure critically high (>3.6 bar)
27.23,91.87,1.84,0.156,2.3,320.9,Critical,2,Line pressure critically low (<2.4 bar)
58.82,88.85,3,0.407,5.34,2329.3,Warning,1,Multiple parameters in warning range
50.59,95.18,3.68,0.427,3.47,1116.3,Critical,2,Line pressure critically high (>3.6 bar)
41.62,63.01,3,0.242,4.47,2613.1,Warning,1,Service interval warning (2000-3000 hrs)
36.35,66.88,3.01,0.139,2.48,2821.8,Warning,1,Service interval warning (2000-3000 hrs)
64.12,83.66,2.93,0.189,1.43,726.9,Warning,1,Motor current in warning range (60-70A)
46.86,83.66,2.91,0.418,3.55,885.5,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
29.26,89.76,2.87,0.123,3.04,634,Normal,0,None
69.56,104.87,2.83,0.202,3.13,1596.4,Warning,1,Multiple parameters in warning range
54.84,87.06,3.14,0.217,4.5,1724.1,Warning,1,Multiple parameters in warning range
55.63,97.22,2.54,0.404,5.66,2466.3,Warning,1,Multiple parameters in warning range
34.75,60.85,3.03,0.083,0.1,493.4,Normal,0,None
50.26,104.65,2.95,0.285,3.95,817.3,Warning,1,Oil temperature in warning range (90-105°C)
32.27,109.41,2.67,0.726,2.01,2725.8,Critical,2,Filter choking (High temperature + High ΔP)
48.98,88.2,3.03,0.452,1.69,1527,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
51.62,74.01,2.83,0.183,1.51,1216.5,Normal,0,None
30.95,98.52,2.8,0.172,1.57,54.6,Warning,1,Oil temperature in warning range (90-105°C)
36.4,80.77,2.82,0.128,2.8,2030.6,Warning,1,Service interval warning (2000-3000 hrs)
34.88,80.11,3.05,0.062,0.73,1897.6,Normal,0,None
55.22,80.74,3.07,0.136,3.88,122.7,Normal,0,None
41.86,68.3,3.05,0.074,9.69,1424.3,Critical,2,Vibration critical (>7 mm/s)
57.93,68.16,3.04,0.112,0.52,1429.3,Normal,0,None
3.47,86.51,2.85,0.105,3.75,317.2,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
56.72,73.8,2.89,0.065,2.99,592.6,Normal,0,None
62.64,65.31,3.07,0.141,1.16,324.2,Warning,1,Motor current in warning range (60-70A)
50.79,78.78,2.84,0.263,0,1017.4,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
55.81,70.42,2.9,0.155,4.83,252.2,Warning,1,Vibration in warning range (4-7 mm/s)
45.43,82.43,3.23,0.057,1.09,624.3,Warning,1,Line pressure high warning (3.2-3.6 bar)
42.17,89.56,2.91,0.171,0.1,481.7,Normal,0,None
55.33,82.76,2.95,0.182,2.03,1133.2,Normal,0,None
52.96,76.3,2.98,0.107,0.13,1151.9,Normal,0,None
38.11,89.61,2.96,0.245,4.94,2012.8,Warning,1,Service interval warning (2000-3000 hrs)
48.53,81.07,2.85,0.146,2.44,1918.4,Normal,0,None
39.67,88.81,2.85,0.261,2.54,1904.1,Warning,1,Oil temperature in warning range (90-105°C)
45.78,64.75,3.11,0.024,2.35,1170.2,Normal,0,None
45.68,68.4,2.95,0.498,0.41,883.4,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
26.99,105.86,3.07,0.182,3.15,889.6,Warning,1,Oil temperature in warning range (90-105°C)
34.88,73.36,3.05,0.086,2.3,442.3,Normal,0,None
37.92,83.05,3.18,0.334,1.76,128.4,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
72.88,109.9,3.31,0.03,0.99,1219.3,Critical,2,Oil temperature critical (>105°C)
42.35,94.93,3.19,0.688,0.84,1832.2,Critical,2,Filter choked (ΔP >0.5 bar)
37.67,88.84,3.23,0.169,2.25,477.1,Warning,1,Line pressure high warning (3.2-3.6 bar)
27.17,76.6,3.1,0.143,1.03,104.8,Normal,0,None
50.9,68.62,2.99,0.117,2.89,1637.5,Normal,0,None
51.71,77.81,3.11,0.308,3.7,518.6,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
42.53,82.97,3.02,0.105,3.19,624.2,Normal,0,None
33.04,105.38,2.65,0.696,5.62,1693.8,Critical,2,Filter choking (High temperature + High ΔP)
39,66.41,2.69,0.087,3.7,816.1,Warning,1,Line pressure low warning (2.4-2.8 bar)
57.16,102.3,2.98,0.162,0.13,171.7,Warning,1,Oil temperature in warning range (90-105°C)
44.56,75.65,2.81,0.143,2.45,260.4,Normal,0,None
53.55,103.54,3.65,0.134,0.63,133.6,Critical,2,Line pressure critically high (>3.6 bar)
74.01,76.96,2.33,0.378,1.53,1589.8,Critical,2,Air leak/Airend wear (High current + Low pressure)
59.65,69.87,2.89,0.147,2.26,754.2,Normal,0,None
35.79,80.11,2.81,0.147,3.81,1577.8,Normal,0,None
63.79,64.07,3.01,0.097,1.19,193.1,Warning,1,Motor current in warning range (60-70A)
25.25,87.82,2.72,0.164,1.74,350.6,Warning,1,Line pressure low warning (2.4-2.8 bar)
48.29,88.06,2.87,0.136,0,1474.9,Normal,0,None
36.75,85.54,2.99,0.212,3.97,1241.9,Normal,0,None
47.01,64.45,3.56,0.121,1.84,66,Warning,1,Line pressure high warning (3.2-3.6 bar)
34.93,82.7,3.12,0.331,0.99,1071.9,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
53.31,64.75,3.09,0.122,3.8,1103.3,Normal,0,None
54.05,85.74,3.12,0.166,4.72,1239.5,Warning,1,Vibration in warning range (4-7 mm/s)
39.5,81.12,2.92,0.138,1.62,553,Normal,0,None
59.44,64.08,2.47,0.117,2.03,722.8,Warning,1,Line pressure low warning (2.4-2.8 bar)
69.6,68.4,2.55,0.265,9.45,1850.1,Critical,2,Bearing/Alignment issue (High current + High vibration)
65.1,72.97,3.23,0.357,9.04,1574.1,Critical,2,Bearing/Alignment issue (High current + High vibration)
36.9,75.49,3.07,0.002,3.88,89.4,Normal,0,None
66.21,66.69,3.05,0.179,3.04,1515.3,Warning,1,Motor current in warning range (60-70A)
25.95,69.91,3.07,0.1,1.47,1144.3,Normal,0,None
46.07,78.76,3.09,0.189,2.97,2992.2,Warning,1,Service interval warning (2000-3000 hrs)
57.54,73.24,2.88,0.194,1.77,268,Normal,0,None
74.42,71.46,3.52,0.109,6.17,2297.6,Critical,2,Motor current critical (>70A)
46.15,69.55,3.18,0.184,1.02,1979.5,Normal,0,None
40.63,85.73,2.93,0.035,0.58,109.3,Normal,0,None
35.3,70.14,2.61,0.047,3.19,1647.7,Warning,1,Line pressure low warning (2.4-2.8 bar)
47.02,59.79,3.24,0.041,2.58,1142.9,Warning,1,Line pressure high warning (3.2-3.6 bar)
50.31,80.91,3.32,0.022,0.37,775.7,Warning,1,Line pressure high warning (3.2-3.6 bar)
60.58,88.31,2.95,0.171,0.87,977.6,Warning,1,Motor current in warning range (60-70A)
64.93,75.08,2.84,0.162,2.38,130.6,Warning,1,Motor current in warning range (60-70A)
44.2,67.3,2.68,0.002,0.86,754.1,Warning,1,Line pressure low warning (2.4-2.8 bar)
40.76,73.58,2.92,0.121,0.12,456.5,Normal,0,None
53.29,84.07,2.62,0.157,0.97,1043.5,Warning,1,Line pressure low warning (2.4-2.8 bar)
34.31,60.91,3.34,0.092,0,1825.6,Warning,1,Line pressure high warning (3.2-3.6 bar)
28.82,77.36,2.74,0.13,1.11,114.2,Warning,1,Line pressure low warning (2.4-2.8 bar)
36.55,73.16,2.95,0.092,2.78,1072.4,Normal,0,None
50.05,76,3.01,0.103,1.4,1370.3,Normal,0,None
29.47,89.63,3.08,0.103,0.89,1916,Normal,0,None
32.14,88.81,3,0.164,3.93,1326.2,Normal,0,None
34.14,81.4,3.03,0.056,5.55,332.6,Warning,1,Vibration in warning range (4-7 mm/s)
32.97,75.28,2.95,0.068,2.36,318.7,Normal,0,None
40.13,76.69,2.95,0.25,4.66,2144.2,Warning,1,Service interval warning (2000-3000 hrs)
57.96,97.32,2.82,0.348,4.86,2339.6,Warning,1,Multiple parameters in warning range
27.83,85.23,3.08,0.14,3.05,1638.2,Normal,0,None
43.99,69.63,3.11,0.06,1.2,1875.5,Normal,0,None
65.43,91.78,1.85,0.372,2.53,1792.5,Critical,2,Line pressure critically low (<2.4 bar)
47.11,67.98,2.5,0.119,2.33,1500.9,Warning,1,Line pressure low warning (2.4-2.8 bar)
25.72,90.95,2.85,0.146,3.8,646,Normal,0,None
50.07,75.9,2.98,0.494,0,780.9,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
37.1,101.31,1.98,0.281,2.99,1087.2,Critical,2,Line pressure critically low (<2.4 bar)
59.79,82.37,3.31,0.12,0.57,634.5,Warning,1,Line pressure high warning (3.2-3.6 bar)
56.09,95.92,3.63,0.341,4.2,2931.1,Critical,2,Line pressure critically high (>3.6 bar)
49.67,75.64,2.92,0.085,2.48,1450.5,Normal,0,None
53.96,86.25,2.83,0.188,9.91,2020.5,Critical,2,Vibration critical (>7 mm/s)
26.45,97.56,2.83,0.289,0.68,1771.6,Warning,1,Oil temperature in warning range (90-105°C)
41.81,81.53,2.99,0.299,3.85,2833,Warning,1,Service interval warning (2000-3000 hrs)
33.61,63.8,2.97,0.162,0.74,628.1,Normal,0,None
42.03,79.54,3.18,0.232,3.54,2061.2,Warning,1,Service interval warning (2000-3000 hrs)
31.14,74.79,3.19,0.391,1.75,1753.9,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
48.45,68.1,2.97,0.022,2.84,859.3,Normal,0,None
45.15,82.92,3.52,0.163,2.09,538.3,Warning,1,Line pressure high warning (3.2-3.6 bar)
68.02,96,3.4,0.157,4.25,1952.8,Warning,1,Multiple parameters in warning range
56.7,78.54,2.97,0.038,3.17,187.9,Normal,0,None
45.77,77.17,3.07,0.145,0.47,765.6,Normal,0,None
64.81,100.55,2.62,0.227,3.62,1802,Warning,1,Multiple parameters in warning range
33.37,73.92,2.97,0,2.6,1643.5,Normal,0,None
38.15,64.61,3.05,0.124,2.94,1525.3,Normal,0,None
52.44,88.93,2.52,0.147,0.21,152,Warning,1,Line pressure low warning (2.4-2.8 bar)
39.46,83.84,2.87,0.128,1.52,1738.1,Normal,0,None
27.26,75.26,2.58,0.171,1.25,1012.6,Warning,1,Line pressure low warning (2.4-2.8 bar)
34.98,63.9,2.95,0.157,3.15,1347.1,Normal,0,None
32.21,92.58,3.03,0.155,2.64,564.6,Warning,1,Oil temperature in warning range (90-105°C)
39.49,89.77,2.89,0.295,0.49,1672.1,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
51.18,84.34,2.78,0.086,0.68,992.3,Normal,0,None
63.16,94,2.62,0.259,4.48,1733.2,Warning,1,Multiple parameters in warning range
43.05,62.65,3.1,0.325,3.23,1724.7,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
46.38,77.87,2.92,0.124,3.38,129.3,Normal,0,None
41.18,78.72,3.17,0.05,3.02,475.7,Normal,0,None
73.2,99.68,2.65,0.142,7.4,1270,Critical,2,Bearing/Alignment issue (High current + High vibration)
71.16,91.75,2.97,0.119,2.14,2077.6,Critical,2,Motor current critical (>70A)
57.23,63.39,2.95,0.042,2.28,912.7,Normal,0,None
33.6,83.08,2.94,0.088,1.19,1008.6,Normal,0,None
31.09,81.48,3.25,0.06,3.78,376.6,Warning,1,Line pressure high warning (3.2-3.6 bar)
8.37,76.57,2.34,0.116,1.38,1003,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
42.63,70.59,3.02,0.306,2.41,2460.1,Warning,1,Service interval warning (2000-3000 hrs)
29.83,101.26,2.88,0.796,4.2,2818.4,Critical,2,Filter choking (High temperature + High ΔP)
41.91,83.54,2.87,0.124,0.45,1840.9,Normal,0,None
75.38,104.14,2.24,0.194,6.5,79.1,Critical,2,Air leak/Airend wear (High current + Low pressure)
55.18,77.35,3.03,0.424,3.64,1016.7,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
72.46,65.57,2.84,0.458,6.46,2729.7,Critical,2,Motor current critical (>70A)
50.64,64.49,2.89,0.3,2.33,2658.1,Warning,1,Service interval warning (2000-3000 hrs)
53,82.84,3.18,0.144,3.6,2033.9,Warning,1,Service interval warning (2000-3000 hrs)
49.36,97.89,2.98,0.286,0.71,953.1,Warning,1,Oil temperature in warning range (90-105°C)
28.22,59.82,2.44,0.077,2.95,31.8,Warning,1,Line pressure low warning (2.4-2.8 bar)
62.84,105.92,2.78,0.364,3.06,2441.8,Warning,1,Multiple parameters in warning range
37.09,80.39,2.7,0.161,3.4,1780.9,Warning,1,Line pressure low warning (2.4-2.8 bar)
45.37,79.81,2.87,0.242,4.79,2823.1,Warning,1,Service interval warning (2000-3000 hrs)
5.88,71.27,2.88,0.286,1.6,2359.4,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
37.24,66.67,2.99,0.292,1.75,1012.7,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
30.74,76.23,2.91,0.022,0.84,1901.9,Normal,0,None
67.86,102.01,2.48,0.232,1.24,204.2,Critical,2,Air leak/Airend wear (High current + Low pressure)
28.75,68.47,3.15,0.142,0.63,1635.5,Normal,0,None
55.98,88.61,3.12,0.07,0.05,1754.9,Normal,0,None
59.16,82.45,2.94,0.183,0,1629.2,Normal,0,None
62.91,102.42,2.53,0.232,4.96,2000.4,Warning,1,Multiple parameters in warning range
46.67,86.36,2.48,0.022,1.83,245.1,Warning,1,Line pressure low warning (2.4-2.8 bar)
65.08,105.06,3.43,0.217,3.99,2351.3,Warning,1,Multiple parameters in warning range
33.27,75.21,3.16,0.12,5.38,1229.4,Warning,1,Vibration in warning range (4-7 mm/s)
34.26,89.88,2.99,0.383,2.19,1670,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
69.73,106.49,2.71,0.173,4.84,610.9,Critical,2,Oil temperature critical (>105°C)
73.7,66.62,2.95,0.156,5.67,2210.6,Critical,2,Motor current critical (>70A)
30.44,85.28,3.12,0.339,3.52,635.5,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
46.07,92.64,3.04,0.293,3.61,488.5,Warning,1,Oil temperature in warning range (90-105°C)
38.71,90.26,2.05,0.268,6.14,2106.7,Critical,2,Line pressure critically low (<2.4 bar)
47.98,61.21,2.88,0.202,5.22,24.6,Warning,1,Vibration in warning range (4-7 mm/s)
26.33,68.52,3,0.073,2.21,540.9,Normal,0,None
46.49,79.07,2.92,0.206,0.89,1392.3,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
58.37,62.03,2.95,0.104,0.3,1659.1,Normal,0,None
45.85,79.28,3.21,0.032,3.18,928.3,Normal,0,None
6.11,82.21,2.68,0.004,1.38,1543.2,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
45.16,78.77,3.15,0.196,3.32,1319.1,Normal,0,None
35.62,73.28,3.04,0.031,3.37,769,Normal,0,None
27.49,88.5,3.6,0.028,3.67,1749,Warning,1,Line pressure high warning (3.2-3.6 bar)
48.45,87.52,2.66,0.007,1.58,703.6,Warning,1,Line pressure low warning (2.4-2.8 bar)
32.15,102.73,3.11,0.606,5.18,2830.7,Critical,2,Filter choking (High temperature + High ΔP)
36.23,84.12,2.98,0.049,0.51,1587.2,Normal,0,None
41.81,63.38,2.53,0.054,0,1281.9,Warning,1,Line pressure low warning (2.4-2.8 bar)
63.97,67.37,2.12,0.116,3.52,1656,Critical,2,Line pressure critically low (<2.4 bar)
42.82,84.26,3.22,0.161,1.65,175,Normal,0,None
59.84,68.16,2.84,0.072,1.32,552.6,Normal,0,None
62.46,102.61,3.32,0.291,3.82,2063.6,Warning,1,Multiple parameters in warning range
31.81,90.26,2.93,0.435,2.83,1883.4,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
38.99,63,2.86,0.025,0.1,229.1,Normal,0,None
66.59,75.71,2.61,0.484,5.61,4904.6,Critical,2,Service critical (>3000 hrs) - Service required
26.54,63.44,2.72,0.176,3.27,1575.7,Warning,1,Line pressure low warning (2.4-2.8 bar)
60.72,63.95,3.04,0.219,2.35,2237.2,Warning,1,Service interval warning (2000-3000 hrs)
29.31,63.51,3.11,0.158,0.59,920.7,Normal,0,None
28.82,65.9,2.95,0.12,2.75,1963.1,Normal,0,None
68.79,94.15,2.8,0.38,4.06,1575,Warning,1,Multiple parameters in warning range
48.95,67.75,2.89,0.212,3.88,728.4,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
48.73,65.28,2.85,0.113,3.8,172.9,Normal,0,None
43.29,72.38,3.06,0.059,0.48,679.3,Normal,0,None
66.31,64.2,2.55,0.717,6.31,22.2,Critical,2,Filter choked (ΔP >0.5 bar)
65.42,85.95,2.83,0.089,0,759.9,Warning,1,Motor current in warning range (60-70A)
55.9,92,3.47,0.282,4.5,2479.9,Warning,1,Multiple parameters in warning range
68.06,102.25,3.15,0.379,5.64,2255.7,Warning,1,Multiple parameters in warning range
47.97,65.73,3.12,0.084,5.31,1169.9,Warning,1,Vibration in warning range (4-7 mm/s)
55.68,58.69,3.01,0.016,2.76,455.5,Normal,0,None
50.66,75.75,3.19,0.106,0.25,796.3,Normal,0,None
3.21,82.88,2.1,0.171,0.74,1169,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
28.58,83.52,2.94,0.166,3.31,146.5,Normal,0,None
57.44,100.36,3.27,0.382,5.55,2353.1,Warning,1,Multiple parameters in warning range
64.97,87.55,2.95,0.448,7.29,1436.8,Critical,2,Bearing/Alignment issue (High current + High vibration)
32.89,87.19,2.8,0.136,1.93,725.7,Normal,0,None
57.96,104.22,2.81,0.194,5.51,1761,Warning,1,Multiple parameters in warning range
47.72,69.74,2.86,0.364,2.7,667.1,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
52.83,70.09,2.67,0.07,3.72,146.8,Warning,1,Line pressure low warning (2.4-2.8 bar)
36.09,73.25,2.97,0.279,3,103.3,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
32.51,73.74,2.88,0.274,2.22,2471.6,Warning,1,Service interval warning (2000-3000 hrs)
49.83,72.48,3.11,0.149,0.18,1278.9,Normal,0,None
46.35,76.7,2.54,0.518,5.88,3991.1,Critical,2,Service critical (>3000 hrs) - Service required
28.01,81.27,3.11,0.258,3.1,2583.7,Warning,1,Service interval warning (2000-3000 hrs)
58.66,95.19,2.75,0.237,3.59,1732.7,Warning,1,Multiple parameters in warning range
46.62,60.64,3.18,0.067,1.09,182.9,Normal,0,None
37.97,72.24,2.89,0.005,4.02,912.8,Normal,0,None
50.52,82.8,3.26,0.044,2.45,1393.8,Warning,1,Line pressure high warning (3.2-3.6 bar)
50.52,71.03,3.42,0.189,9.78,909.2,Critical,2,Vibration critical (>7 mm/s)
63.92,71.85,3.72,0.172,5.86,2123.6,Critical,2,Line pressure critically high (>3.6 bar)
43.56,68.63,2.53,0.137,3.55,1452.5,Warning,1,Line pressure low warning (2.4-2.8 bar)
67.46,72.81,3.14,0.456,8.5,2501.9,Critical,2,Bearing/Alignment issue (High current + High vibration)
37.57,86.53,2.95,0.273,2.46,2975,Warning,1,Service interval warning (2000-3000 hrs)
58.63,72.5,3.03,0.089,5.25,629.4,Warning,1,Vibration in warning range (4-7 mm/s)
54.5,86.69,2.98,0.163,3.1,1691.3,Normal,0,None
67.29,61.88,2.98,0.189,1.18,1749.9,Warning,1,Motor current in warning range (60-70A)
47.41,87.61,2.8,0.303,1.13,54.2,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
59.16,87,3.59,0.022,2.42,876.2,Warning,1,Line pressure high warning (3.2-3.6 bar)
48.67,70.4,3.34,0.369,5.36,3327.1,Critical,2,Service critical (>3000 hrs) - Service required
52.08,65.51,2.94,0.088,3.04,1433.9,Normal,0,None
48.17,74.83,2.96,0.032,0.93,1703.5,Normal,0,None
56.22,97.3,3.13,0.168,4.79,1758.4,Warning,1,Multiple parameters in warning range
42.04,75.17,3.06,0.06,2.22,1697.3,Normal,0,None
34.25,84.96,3.3,0.182,2.02,1696,Warning,1,Line pressure high warning (3.2-3.6 bar)
29.45,62.36,3.06,0.212,2.26,231.3,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
71.9,67.73,2.69,0.145,3.58,49.7,Critical,2,Motor current critical (>70A)
65.59,70.06,2.53,0.378,9.42,852.4,Critical,2,Bearing/Alignment issue (High current + High vibration)
4.5,83.54,2.68,0.187,0.96,2717.3,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
49.61,71.18,2.96,0.204,2.12,363.3,Normal,0,None
34.37,82.12,2.89,0.007,1.4,951.2,Normal,0,None
27.53,60.55,2.85,0.075,2.37,538.9,Normal,0,None
38.49,73.5,3.07,0.075,2.3,59.8,Normal,0,None
26.84,85.45,3.44,0.016,1.24,1120.8,Warning,1,Line pressure high warning (3.2-3.6 bar)
27.54,80.69,3.17,0.197,1.81,781.1,Normal,0,None
53.52,63.47,2.67,0.507,3.36,1981.4,Critical,2,Filter choked (ΔP >0.5 bar)
57.78,84.05,2.79,0.677,5.24,2931.3,Critical,2,Filter choked (ΔP >0.5 bar)
48.55,81.12,3.02,0.185,2.6,1257,Normal,0,None
32.94,66.88,3.55,0.065,2.15,1028.5,Warning,1,Line pressure high warning (3.2-3.6 bar)
36.85,87.59,3.09,0.154,2.42,1676.1,Normal,0,None
57.79,67.15,2.91,0.068,6.17,1272.8,Warning,1,Vibration in warning range (4-7 mm/s)
32.87,77.7,3.18,0.154,2.18,1207.4,Normal,0,None
30.29,69.74,3.12,0.076,0.95,1589,Normal,0,None
46.22,81.66,2.9,0.144,2.38,927.5,Normal,0,None
59.82,71.07,2.92,0.03,5.77,1487,Warning,1,Vibration in warning range (4-7 mm/s)
27.64,85.78,2.94,0.139,3.81,1074.1,Normal,0,None
40.8,70.21,3.61,0.057,1.34,2509.4,Critical,2,Line pressure critically high (>3.6 bar)
44.91,85.57,2.88,0.076,0.87,525.9,Normal,0,None
29.71,71.95,3.32,0.173,1.35,872.1,Warning,1,Line pressure high warning (3.2-3.6 bar)
47.23,60.95,3.05,0.073,2.36,1820.2,Normal,0,None
47.69,107.82,2.72,0.667,0.31,293.8,Critical,2,Filter choking (High temperature + High ΔP)
67.55,97.02,3.13,0.32,5.12,1619.2,Warning,1,Multiple parameters in warning range
71.03,92.51,2.59,0.01,2.06,199.8,Critical,2,Motor current critical (>70A)
67.95,86.41,3.32,0.329,3.24,2414.4,Warning,1,Multiple parameters in warning range
41.51,64.57,3.02,0.004,1.88,301.2,Normal,0,None
26.71,69.33,3.06,0.288,3.1,2307.5,Warning,1,Service interval warning (2000-3000 hrs)
39,67.22,3.11,0.052,0.56,870.6,Normal,0,None
69.77,69.15,2.91,0.154,2.13,795.7,Warning,1,Motor current in warning range (60-70A)
27.62,80.72,2.97,0.02,0.87,782.5,Normal,0,None
27.38,73.7,3.17,0.147,1.21,1844.4,Normal,0,None
47.65,67.77,3.55,0.017,2.38,435,Warning,1,Line pressure high warning (3.2-3.6 bar)
48.78,67.5,3.08,0.056,4.43,697.3,Warning,1,Vibration in warning range (4-7 mm/s)
37.92,77.9,3.17,0.046,3.84,456.5,Normal,0,None
67.93,80.08,3.2,0.149,0.26,780.1,Warning,1,Motor current in warning range (60-70A)
3.9,79.57,2.79,0.024,3.04,555.8,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
40.47,81.17,3.11,0.016,1.11,1352.7,Normal,0,None
67.46,102.5,3.75,0.379,1.19,2414.6,Critical,2,Line pressure critically high (>3.6 bar)
47.93,80.35,3.09,0.292,3.3,1824.8,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
